Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [337]
                0.00    0.00       3/3           std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [360]
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [339]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           void std::destroy_at<Model>(Model*) [452]
[366]    0.0    0.00    0.00       2         Model::~Model() [366]
                0.00    0.00       6/7           TGAImage::~TGAImage() [232]
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::~vector() [256]
                0.00    0.00       4/4           std::vector<vec<3>, std::allocator<vec<3> > >::~vector() [276]
                0.00    0.00       2/2           std::vector<vec<2>, std::allocator<vec<2> > >::~vector() [391]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<vec<2> >::allocator(std::allocator<vec<2> > const&) [376]
[367]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<vec<2> >::new_allocator(__gnu_cxx::new_allocator<vec<2> > const&) [367]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<vec<3> >::allocator() [377]
[368]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<vec<3> >::new_allocator() [368]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<vec<3>, std::allocator<vec<3> > >::vector(std::vector<vec<3>, std::allocator<vec<3> > > const&) [392]
[369]    0.0    0.00    0.00       2         __gnu_cxx::__alloc_traits<std::allocator<vec<3> >, vec<3> >::_S_select_on_copy(std::allocator<vec<3> > const&) [369]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<vec<3> > >::select_on_container_copy_construction(std::allocator<vec<3> > const&) [388]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<vec<2>, std::allocator<vec<2> > >::begin() const [423]
                0.00    0.00       1/2           std::vector<vec<2>, std::allocator<vec<2> > >::end() const [422]
[370]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<vec<2> const*, std::vector<vec<2>, std::allocator<vec<2> > > >::__normal_iterator(vec<2> const* const&) [370]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[371]    0.0    0.00    0.00       2         bool __gnu_cxx::operator==<Model*, std::vector<Model, std::allocator<Model> > >(__gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > > const&, __gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > > const&) [371]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >::base() const [231]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Model, std::allocator<Model> >::max_size() const [375]
[372]    0.0    0.00    0.00       2         std::_Vector_base<Model, std::allocator<Model> >::_M_get_Tp_allocator() const [372]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<vec<3>, std::allocator<vec<3> > >::vector(std::vector<vec<3>, std::allocator<vec<3> > > const&) [392]
[373]    0.0    0.00    0.00       2         std::vector<vec<3>, std::allocator<vec<3> > >::end() const [373]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >::__normal_iterator(vec<3> const* const&) [267]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<vec<3>, std::allocator<vec<3> > >::vector(std::vector<vec<3>, std::allocator<vec<3> > > const&) [392]
[374]    0.0    0.00    0.00       2         std::vector<vec<3>, std::allocator<vec<3> > >::begin() const [374]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >::__normal_iterator(vec<3> const* const&) [267]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Model, std::allocator<Model> >::_M_check_len(unsigned long, char const*) const [424]
[375]    0.0    0.00    0.00       2         std::vector<Model, std::allocator<Model> >::max_size() const [375]
                0.00    0.00       2/2           std::_Vector_base<Model, std::allocator<Model> >::_M_get_Tp_allocator() const [372]
                0.00    0.00       2/2           std::vector<Model, std::allocator<Model> >::_S_max_size(std::allocator<Model> const&) [394]
-----------------------------------------------
                0.00    0.00       1/2           std::allocator_traits<std::allocator<vec<2> > >::select_on_container_copy_construction(std::allocator<vec<2> > const&) [440]
                0.00    0.00       1/2           std::_Vector_base<vec<2>, std::allocator<vec<2> > >::_Vector_impl::_Vector_impl(std::allocator<vec<2> > const&) [430]
[376]    0.0    0.00    0.00       2         std::allocator<vec<2> >::allocator(std::allocator<vec<2> > const&) [376]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<vec<2> >::new_allocator(__gnu_cxx::new_allocator<vec<2> > const&) [367]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_impl::_Vector_impl() [383]
[377]    0.0    0.00    0.00       2         std::allocator<vec<3> >::allocator() [377]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<vec<3> >::new_allocator() [368]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<vec<2>*>(vec<2>*, vec<2>*) [403]
[378]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<vec<2>*>(vec<2>*, vec<2>*) [378]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<vec<2>, std::allocator<vec<2> > >::~_Vector_base() [381]
[379]    0.0    0.00    0.00       2         std::_Vector_base<vec<2>, std::allocator<vec<2> > >::_Vector_impl::~_Vector_impl() [379]
                0.00    0.00       2/3           std::allocator<vec<2> >::~allocator() [306]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<vec<2>, std::allocator<vec<2> > >::_Vector_impl::_Vector_impl(std::allocator<vec<2> > const&) [430]
                0.00    0.00       1/2           std::_Vector_base<vec<2>, std::allocator<vec<2> > >::_Vector_impl::_Vector_impl() [429]
[380]    0.0    0.00    0.00       2         std::_Vector_base<vec<2>, std::allocator<vec<2> > >::_Vector_impl_data::_Vector_impl_data() [380]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<vec<2>, std::allocator<vec<2> > >::~vector() [391]
[381]    0.0    0.00    0.00       2         std::_Vector_base<vec<2>, std::allocator<vec<2> > >::~_Vector_base() [381]
                0.00    0.00       2/14          std::_Vector_base<vec<2>, std::allocator<vec<2> > >::_M_deallocate(vec<2>*, unsigned long) [206]
                0.00    0.00       2/2           std::_Vector_base<vec<2>, std::allocator<vec<2> > >::_Vector_impl::~_Vector_impl() [379]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_base(unsigned long, std::allocator<vec<3> > const&) [385]
[382]    0.0    0.00    0.00       2         std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_impl::_Vector_impl(std::allocator<vec<3> > const&) [382]
                0.00    0.00       2/4           std::allocator<vec<3> >::allocator(std::allocator<vec<3> > const&) [269]
                0.00    0.00       2/4           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_impl_data::_Vector_impl_data() [272]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_base() [386]
[383]    0.0    0.00    0.00       2         std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_impl::_Vector_impl() [383]
                0.00    0.00       2/2           std::allocator<vec<3> >::allocator() [377]
                0.00    0.00       2/4           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_impl_data::_Vector_impl_data() [272]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_base(unsigned long, std::allocator<vec<3> > const&) [385]
[384]    0.0    0.00    0.00       2         std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_M_create_storage(unsigned long) [384]
                0.00    0.00       2/26          std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_M_allocate(unsigned long) [183]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<vec<3>, std::allocator<vec<3> > >::vector(std::vector<vec<3>, std::allocator<vec<3> > > const&) [392]
[385]    0.0    0.00    0.00       2         std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_base(unsigned long, std::allocator<vec<3> > const&) [385]
                0.00    0.00       2/2           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_impl::_Vector_impl(std::allocator<vec<3> > const&) [382]
                0.00    0.00       2/2           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_M_create_storage(unsigned long) [384]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<vec<3>, std::allocator<vec<3> > >::vector() [393]
[386]    0.0    0.00    0.00       2         std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_base() [386]
                0.00    0.00       2/2           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_impl::_Vector_impl() [383]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<Model, std::allocator<Model> >::~_Vector_base() [439]
                0.00    0.00       1/2           void std::vector<Model, std::allocator<Model> >::_M_realloc_insert<Model const&>(__gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >, Model const&) [447]
[387]    0.0    0.00    0.00       2         std::_Vector_base<Model, std::allocator<Model> >::_M_deallocate(Model*, unsigned long) [387]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<Model> >::deallocate(std::allocator<Model>&, Model*, unsigned long) [441]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::__alloc_traits<std::allocator<vec<3> >, vec<3> >::_S_select_on_copy(std::allocator<vec<3> > const&) [369]
[388]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<vec<3> > >::select_on_container_copy_construction(std::allocator<vec<3> > const&) [388]
                0.00    0.00       2/4           std::allocator<vec<3> >::allocator(std::allocator<vec<3> > const&) [269]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Model, std::allocator<Model> >::_S_max_size(std::allocator<Model> const&) [394]
[389]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<Model> >::max_size(std::allocator<Model> const&) [389]
-----------------------------------------------
                0.00    0.00       2/2           vec<3>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>*>(__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, __gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>*) [401]
[390]    0.0    0.00    0.00       2         vec<3>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>*>(__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, __gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>*) [390]
                0.00    0.00    2518/2518        bool __gnu_cxx::operator==<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >(__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > > const&, __gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > > const&) [104]
                0.00    0.00    2516/2516        __gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >::operator*() const [106]
                0.00    0.00    2516/2516        void std::_Construct<vec<3>, vec<3> const&>(vec<3>*, vec<3> const&) [107]
                0.00    0.00    2516/14798       vec<3>* std::__addressof<vec<3> >(vec<3>&) [43]
                0.00    0.00    2516/2516        __gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >::operator++() [105]
-----------------------------------------------
                0.00    0.00       2/2           Model::~Model() [366]
[391]    0.0    0.00    0.00       2         std::vector<vec<2>, std::allocator<vec<2> > >::~vector() [391]
                0.00    0.00       2/27          std::_Vector_base<vec<2>, std::allocator<vec<2> > >::_M_get_Tp_allocator() [179]
                0.00    0.00       2/2           std::_Vector_base<vec<2>, std::allocator<vec<2> > >::~_Vector_base() [381]
                0.00    0.00       2/2           void std::_Destroy<vec<2>*, vec<2> >(vec<2>*, vec<2>*, std::allocator<vec<2> >&) [404]
-----------------------------------------------
                0.00    0.00       2/2           Model::Model(Model const&) [410]
[392]    0.0    0.00    0.00       2         std::vector<vec<3>, std::allocator<vec<3> > >::vector(std::vector<vec<3>, std::allocator<vec<3> > > const&) [392]
                0.00    0.00       2/50          std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_M_get_Tp_allocator() const [155]
                0.00    0.00       2/2           __gnu_cxx::__alloc_traits<std::allocator<vec<3> >, vec<3> >::_S_select_on_copy(std::allocator<vec<3> > const&) [369]
                0.00    0.00       2/100         std::vector<vec<3>, std::allocator<vec<3> > >::size() const [140]
                0.00    0.00       2/2           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_base(unsigned long, std::allocator<vec<3> > const&) [385]
                0.00    0.00       2/54          std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_M_get_Tp_allocator() [154]
                0.00    0.00       2/6           std::allocator<vec<3> >::~allocator() [249]
                0.00    0.00       2/2           std::vector<vec<3>, std::allocator<vec<3> > >::end() const [373]
                0.00    0.00       2/2           std::vector<vec<3>, std::allocator<vec<3> > >::begin() const [374]
                0.00    0.00       2/2           vec<3>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>*, vec<3> >(__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, __gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>*, std::allocator<vec<3> >&) [402]
-----------------------------------------------
                0.00    0.00       2/2           Model::Model(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [4]
[393]    0.0    0.00    0.00       2         std::vector<vec<3>, std::allocator<vec<3> > >::vector() [393]
                0.00    0.00       2/2           std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_base() [386]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Model, std::allocator<Model> >::max_size() const [375]
[394]    0.0    0.00    0.00       2         std::vector<Model, std::allocator<Model> >::_S_max_size(std::allocator<Model> const&) [394]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<Model> >::max_size(std::allocator<Model> const&) [389]
                0.00    0.00       2/17965       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [34]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<Model, std::allocator<Model> >::_M_realloc_insert<Model const&>(__gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >, Model const&) [447]
[395]    0.0    0.00    0.00       2         std::vector<Model, std::allocator<Model> >::_S_relocate(Model*, Model*, Model*, std::allocator<Model>&) [395]
                0.00    0.00       2/2           std::vector<Model, std::allocator<Model> >::_S_do_relocate(Model*, Model*, Model*, std::allocator<Model>&, std::integral_constant<bool, true>) [396]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Model, std::allocator<Model> >::_S_relocate(Model*, Model*, Model*, std::allocator<Model>&) [395]
[396]    0.0    0.00    0.00       2         std::vector<Model, std::allocator<Model> >::_S_do_relocate(Model*, Model*, Model*, std::allocator<Model>&, std::integral_constant<bool, true>) [396]
                0.00    0.00       2/2           Model* std::__relocate_a<Model*, Model*, std::allocator<Model> >(Model*, Model*, Model*, std::allocator<Model>&) [399]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           std::vector<Model, std::allocator<Model> >::push_back(Model const&) [448]
[397]    0.0    0.00    0.00       2         std::vector<Model, std::allocator<Model> >::end() [397]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >::__normal_iterator(Model* const&) [266]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           void std::vector<Model, std::allocator<Model> >::_M_realloc_insert<Model const&>(__gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >, Model const&) [447]
[398]    0.0    0.00    0.00       2         std::vector<Model, std::allocator<Model> >::begin() [398]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >::__normal_iterator(Model* const&) [266]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Model, std::allocator<Model> >::_S_do_relocate(Model*, Model*, Model*, std::allocator<Model>&, std::integral_constant<bool, true>) [396]
[399]    0.0    0.00    0.00       2         Model* std::__relocate_a<Model*, Model*, std::allocator<Model> >(Model*, Model*, Model*, std::allocator<Model>&) [399]
                0.00    0.00       6/6           Model* std::__niter_base<Model*>(Model*) [259]
                0.00    0.00       2/2           Model* std::__relocate_a_1<Model*, Model*, std::allocator<Model> >(Model*, Model*, Model*, std::allocator<Model>&) [400]
-----------------------------------------------
                0.00    0.00       2/2           Model* std::__relocate_a<Model*, Model*, std::allocator<Model> >(Model*, Model*, Model*, std::allocator<Model>&) [399]
[400]    0.0    0.00    0.00       2         Model* std::__relocate_a_1<Model*, Model*, std::allocator<Model> >(Model*, Model*, Model*, std::allocator<Model>&) [400]
-----------------------------------------------
                0.00    0.00       2/2           vec<3>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>*, vec<3> >(__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, __gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>*, std::allocator<vec<3> >&) [402]
[401]    0.0    0.00    0.00       2         vec<3>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>*>(__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, __gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>*) [401]
                0.00    0.00       2/2           vec<3>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>*>(__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, __gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>*) [390]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<vec<3>, std::allocator<vec<3> > >::vector(std::vector<vec<3>, std::allocator<vec<3> > > const&) [392]
[402]    0.0    0.00    0.00       2         vec<3>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>*, vec<3> >(__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, __gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>*, std::allocator<vec<3> >&) [402]
                0.00    0.00       2/2           vec<3>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>*>(__gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, __gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>*) [401]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<vec<2>*, vec<2> >(vec<2>*, vec<2>*, std::allocator<vec<2> >&) [404]
[403]    0.0    0.00    0.00       2         void std::_Destroy<vec<2>*>(vec<2>*, vec<2>*) [403]
                0.00    0.00       2/19344       std::is_constant_evaluated() [33]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<vec<2>*>(vec<2>*, vec<2>*) [378]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<vec<2>, std::allocator<vec<2> > >::~vector() [391]
[404]    0.0    0.00    0.00       2         void std::_Destroy<vec<2>*, vec<2> >(vec<2>*, vec<2>*, std::allocator<vec<2> >&) [404]
                0.00    0.00       2/2           void std::_Destroy<vec<2>*>(vec<2>*, vec<2>*) [403]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z5crossRK3vecILi3EES2_ [462]
[405]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [405]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z4lineiiiiR8TGAImage8TGAColor [461]
[406]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [406]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN5ModelC2ENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE [463]
[407]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [407]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_ModelView [460]
[408]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [408]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN8TGAImageC2Eiii [464]
[409]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [409]
-----------------------------------------------
                0.00    0.00       1/1           decltype (::new ((void*)(0)) Model((declval<Model const&>)())) std::construct_at<Model, Model const&>(Model*, Model const&) [454]
[410]    0.0    0.00    0.00       1         Model::Model(Model const&) [410]
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [329]
                0.00    0.00       3/3           TGAImage::TGAImage(TGAImage const&) [292]
                0.00    0.00       2/2           std::vector<vec<3>, std::allocator<vec<3> > >::vector(std::vector<vec<3>, std::allocator<vec<3> > > const&) [392]
                0.00    0.00       1/1           std::vector<vec<2>, std::allocator<vec<2> > >::vector(std::vector<vec<2>, std::allocator<vec<2> > > const&) [445]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[411]    0.0    0.00    0.00       1         TGAImage::TGAImage(int, int, int) [411]
                0.00    0.00       1/7           std::allocator<unsigned char>::allocator() [237]
                0.00    0.00       1/4           std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&) [280]
                0.00    0.00       1/27          std::allocator<unsigned char>::~allocator() [178]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<vec<2> >::allocator() [425]
[412]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<vec<2> >::new_allocator() [412]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<Model> >::deallocate(std::allocator<Model>&, Model*, unsigned long) [441]
[413]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Model>::deallocate(Model*, unsigned long) [413]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<Model> >::allocate(std::allocator<Model>&, unsigned long) [442]
[414]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Model>::allocate(unsigned long, void const*) [414]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Model>::_M_max_size() const [420]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Model>::allocator() [426]
[415]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Model>::new_allocator() [415]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<vec<2>, std::allocator<vec<2> > >::vector(std::vector<vec<2>, std::allocator<vec<2> > > const&) [445]
[416]    0.0    0.00    0.00       1         __gnu_cxx::__alloc_traits<std::allocator<vec<2> >, vec<2> >::_S_select_on_copy(std::allocator<vec<2> > const&) [416]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<vec<2> > >::select_on_container_copy_construction(std::allocator<vec<2> > const&) [440]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[417]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >::operator++() [417]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<Model, std::allocator<Model> >::_M_realloc_insert<Model const&>(__gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >, Model const&) [447]
[418]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >::difference_type __gnu_cxx::operator-<Model*, std::vector<Model, std::allocator<Model> > >(__gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > > const&, __gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > > const&) [418]
                0.00    0.00       2/8           __gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >::base() const [231]
-----------------------------------------------
                0.00    0.00       1/1           Model::Model(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [4]
[419]    0.0    0.00    0.00       1         Model::nverts() const [419]
                0.00    0.00       1/100         std::vector<vec<3>, std::allocator<vec<3> > >::size() const [140]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Model>::allocate(unsigned long, void const*) [414]
[420]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Model>::_M_max_size() const [420]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[421]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >::operator*() const [421]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<vec<2>, std::allocator<vec<2> > >::vector(std::vector<vec<2>, std::allocator<vec<2> > > const&) [445]
[422]    0.0    0.00    0.00       1         std::vector<vec<2>, std::allocator<vec<2> > >::end() const [422]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<vec<2> const*, std::vector<vec<2>, std::allocator<vec<2> > > >::__normal_iterator(vec<2> const* const&) [370]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<vec<2>, std::allocator<vec<2> > >::vector(std::vector<vec<2>, std::allocator<vec<2> > > const&) [445]
[423]    0.0    0.00    0.00       1         std::vector<vec<2>, std::allocator<vec<2> > >::begin() const [423]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<vec<2> const*, std::vector<vec<2>, std::allocator<vec<2> > > >::__normal_iterator(vec<2> const* const&) [370]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<Model, std::allocator<Model> >::_M_realloc_insert<Model const&>(__gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >, Model const&) [447]
[424]    0.0    0.00    0.00       1         std::vector<Model, std::allocator<Model> >::_M_check_len(unsigned long, char const*) const [424]
                0.00    0.00       4/4           std::vector<Model, std::allocator<Model> >::size() const [268]
                0.00    0.00       2/2           std::vector<Model, std::allocator<Model> >::max_size() const [375]
                0.00    0.00       1/79          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [152]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<vec<2>, std::allocator<vec<2> > >::_Vector_impl::_Vector_impl() [429]
[425]    0.0    0.00    0.00       1         std::allocator<vec<2> >::allocator() [425]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<vec<2> >::new_allocator() [412]
